
HER,carrier,9.9861004401e-05
HER,blackness,9.97230043381e-05
LER,map,9.95784685117e-05
HER,conduct,9.95586183957e-05
HER,salute,9.9414483818e-06
HER,airs,9.93969691909e-05
HER,dreamed,9.92913030207e-05
HER,earthday,9.92863946219e-05
HER,dutch,9.92746081272e-05
HER,peninsula,9.92636248151e-05
HER,eerie,9.91697817468e-05
LER,jon,9.91121855495e-05
LER,education,9.9096045436e-05
LER,campaign,9.90178914702e-05
HER,fascinating,9.89880255642e-06
HER,opening,9.8933627186e-05
HER,wants,9.89315519228e-07
HER,surround,9.89315519228e-07
LER,shutdown,9.89315519228e-07
LER,experiences,9.89315519228e-07
LER,speech,9.89060524685e-05
HER,conditions,9.88455244863e-06
LER,teams,9.87367328667e-05
HER,location,9.86294493686e-06
LER,samples,9.84984874437e-05
HER,einstein,9.84845253011e-05
HER,goodies,9.82392577932e-06
LER,hmi,9.81135762261e-05
HER,dense,9.78058058792e-05
LER,answered,9.779544879e-05
LER,playing,9.77241674868e-05
LER,thursday,9.76936640421e-05
HER,started,9.75980072374e-05
LER,tracks,9.75401275151e-05
HER,mile,9.7512662795e-05
LER,graduates,9.73657962069e-05
LER,symposium,9.72632078415e-05
LER,dan,9.70691365888e-05
HER,composition,9.69407176634e-05
HER,cut,9.68512290744e-05
LER,innovation,9.656418574e-05
HER,roll,9.64242441642e-05
LER,marc,9.64235728403e-05
HER,sunshine,9.59636053651e-05
HER,islands,9.59558046397e-06
HER,88,9.59336261071e-08
HER,startalk,9.58827449321e-05
HER,studied,9.58764012616e-06
HER,iv,9.58147770359e-05
HER,lives,9.58073976515e-05
HER,west,9.57882620023e-05
HER,chosen,9.57344757026e-05
HER,easter,9.57159500798e-05
HER,usa,9.56724189901e-05
HER,rocky,9.54725342699e-05
HER,kicking,9.54017247005e-05
HER,short,9.53522165368e-05
HER,moving,9.53225472199e-05
HER,ksc,9.52926473867e-05
HER,rockies,9.49742898459e-06
HER,perigee,9.49742898459e-06
LER,niac,9.49742898459e-06
LER,hawk,9.49742898459e-06
HER,eh,9.49742898459e-06
LER,disaster,9.49742898459e-06
LER,comets,9.49742898459e-05
HER,scifisunday,9.49620574157e-05
HER,launching,9.49069570684e-05
HER,scale,9.48522872996e-05
LER,explorer,9.45532424058e-05
LER,developing,9.44936312023e-05
LER,technologist,9.44227454649e-05
HER,spoken,9.42759494793e-06
LER,isru,9.42270018374e-06
HER,reaches,9.42205256408e-08
HER,hardware,9.41928381516e-08
LER,dm,9.41647771118e-05
HER,pillars,9.41387389088e-05
HER,bondar,9.41209267764e-07
HER,thousands,9.41056209578e-05
HER,features,9.40539098084e-05
HER,couple,9.38960473398e-05
HER,included,9.3878031859e-06
LER,office,9.38245162246e-05
HER,carry,9.3796673307e-05
HER,atlas,9.33505410935e-05
HER,endless,9.33029353257e-06
LER,beijing,9.31120488719e-09
HER,ula,9.31120488685e-07
HER,outer,9.31120488685e-07
LER,invites,9.31120488685e-07
HER,indicate,9.31120488685e-07
LER,environmental,9.31075062352e-05
LER,spaceuphouston,9.30790772963e-05
HER,edward,9.3061678922e-05
LER,quest,9.30444784412e-07
